project_name,property_type,property,location_area,location,total_price,price_sqft,area(sq-ft),bhk,bath,area_type,parking,covered_parking,open_parking,extra_room,pooja_room,servant_room,study_room,extra_rooms,furnished_status,property_status,marble_floor,lat,long_,property_link,property_description,builtup_area
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7520.0,1928,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1928-sq-ft-villa-in-pratap-nagar/9827799,"This furnished four-bedroom, four-bathroom villa in Pratap Nagar, Jaipur, offers a comfortable living experience with its 1928 square feet of space.The property faces a tranquil garden view, bringing a sense of calm to your daily life.For families, the community provides amenities like dedicated kids' play areas, a jogging and cycle track for staying active, and ample visitor's parking for guests.This",1928.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7375.0,1966,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1966-sq-ft-villa-in-pratap-nagar/9827824,"This four-bedroom, four-bathroom villa in Pratap Nagar, Jaipur, offers a spacious 1966 square feet of furnished living space with a garden view.Priced at 1.45 crore, this property is less than a year old and comes with one dedicated parking space.Residents can take advantage of community amenities such as kids' play areas and a jogging/cycle track, with ample visitor's parking also",1966.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7268.0,1995,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1995-sq-ft-villa-in-pratap-nagar/9813758,"This furnished four-bedroom, four-bathroom villa in Pratap Nagar, Jaipur, presents a comfortable and ready-to-move-in option for families seeking spacious living with 1995 square feet of well-designed area.The property boasts a pleasant garden view, offering a serene outlook for daily relaxation and comes with the practical inclusion of one dedicated parking space.Residents will appreciate the availability of a jogging and cycle",1995.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7301.0,1986,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1986-sq-ft-villa-in-pratap-nagar/9813759,"This furnished 4-bedroom, 4-bathroom villa in Pratap Nagar, Jaipur, offers 1986 square feet of living space, perfect for families seeking comfort and convenience.Priced at 1.45 crore, this property is less than a year old, ensuring modern construction and finishes that minimize the need for immediate repairs, making it an appealing option for both homeowners and investors.The villa boasts a pleasant",1986.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7257.0,1998,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1998-sq-ft-villa-in-pratap-nagar/9813760,"This furnished 4-bedroom, 4-bathroom villa in Pratap Nagar, Jaipur, offers 1998 square feet of living space, perfect for families seeking comfort and convenience.The property is less than a year old, presenting a modern and well-maintained home that is ideal for comfortable living or as a solid investment.The villa boasts a pleasant garden view, creating a tranquil living environment, and includes",1998.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7217.0,2009,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-2009-sq-ft-villa-in-pratap-nagar/9813764,"This furnished 4-bedroom, 4-bathroom villa in Pratap Nagar, Jaipur, offers 2009 square feet of living space with a tranquil garden view, perfect for families seeking comfort and convenience.Priced at 1.45 crore, this property is less than a year old, ensuring modern construction and finishes that minimize the need for immediate repairs, making it an appealing option for both homeowners and",2009.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7323.0,1980,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1980-sq-ft-villa-in-pratap-nagar/9813493,"A newly built, furnished four-bedroom, four-bathroom villa is for sale in Pratap Nagar, Jaipur, with a price of 1.45 crore.This 1980 square feet property offers a pleasant garden view and includes essential amenities like a jogging and cycle track for active living and visitor's parking.The villa, less than a year old, provides ample space for comfortable family living and entertaining.Secure",1980.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7528.0,1926,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1926-sq-ft-villa-in-pratap-nagar/9827800,"Experience elegant living in this newly constructed 4-bedroom, 4-bathroom furnished villa located in Pratap Nagar, Jaipur.This spacious home spans 1926 square feet and offers a tranquil garden view, providing a peaceful retreat.With a property age of less than a year, you will enjoy modern design and construction.The villa includes one dedicated parking space and features community amenities such as kids'",1926.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7315.0,1982,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1982-sq-ft-villa-in-pratap-nagar/9827834,"This furnished four-bedroom, four-bathroom villa in Pratap Nagar, Jaipur, offers a generous 1982 square feet of living space, perfect for families seeking comfort and convenience.Priced at 1.45 crore, this property, less than one year old, boasts a serene garden view, providing a peaceful outlook from your home.The villa includes one dedicated parking space, ensuring secure and easy vehicle storage.Residents can",1982.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7293.0,1988,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1988-sq-ft-villa-in-pratap-nagar/9827837,"A charming 4-bedroom, 4-bathroom furnished villa is now available for sale in the peaceful locality of Pratap Nagar, Jaipur.This property, spanning 1988 square feet, offers a delightful garden view and has been recently constructed, aged between 0-1 years.The villa comes with one dedicated parking space, along with visitor's parking, ensuring convenience for residents and guests.Families will appreciate the dedicated kids'",1988.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7271.0,1994,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1994-sq-ft-villa-in-pratap-nagar/9827844,"This 4-bedroom, 4-bathroom furnished villa in Pratap Nagar, Jaipur, offers a practical living solution for families.Situated on 1994 square feet of space, it provides ample room for daily activities.The property includes one dedicated parking spot and features access to a kids' play area, a jogging and cycle track, and visitor's parking, making it a convenient choice for households.With a garden",1994.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7290.0,1989,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1989-sq-ft-villa-in-pratap-nagar/9813756,"This furnished 4-bedroom, 4-bathroom villa in Pratap Nagar, Jaipur, offers generous living space spanning 1989 square feet, making it an ideal choice for families or those who appreciate room to grow.Priced at 1.45 crore, this property represents a significant investment with its modern construction, being less than a year old, which translates to fewer immediate maintenance concerns and a ready-to-occupy",1989.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7250.0,2000,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-2000-sq-ft-villa-in-pratap-nagar/9813761,"This furnished 4-bedroom, 4-bathroom villa in Pratap Nagar, Jaipur, presents a comfortable living space of 2000 square feet with a tranquil garden view.Priced at 1.45 crore, this property, less than a year old, offers modern construction and finishes.Residents will appreciate the convenience of one dedicated parking space, and for those who prioritize an active lifestyle, the community provides a jogging",2000.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7164.0,2024,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-2024-sq-ft-villa-in-pratap-nagar/9813769,"This 4-bedroom, 4-bathroom furnished villa in Pratap Nagar, Jaipur, offers a comfortable living experience with its 2024 square feet of space.Priced at 1.45 crore, this property is less than a year old, signifying modern construction and a move-in-ready condition for its new owners.The villa boasts a pleasant garden view, bringing a sense of calm to your daily life, and includes",2024.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7301.0,1986,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1986-sq-ft-villa-in-pratap-nagar/9827836,"Discover a furnished 4-bedroom, 4-bathroom villa for sale in Pratap Nagar, Jaipur, offering 1986 square feet of living space with a peaceful garden view.This newly constructed property, less than a year old, is perfect for those seeking a comfortable and spacious home.The villa includes one dedicated parking space and access to amenities such as kids' play areas, a jogging and",1986.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7390.0,1962,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1962-sq-ft-villa-in-pratap-nagar/9827821,"Experience tranquility in this furnished four-bedroom, four-bathroom villa in Pratap Nagar, Jaipur, spanning 1962 square feet and offering a calming garden view.Priced at 1.45 crore, this modern villa provides a comfortable living space with ample room for a growing family or for hosting guests.The property includes one dedicated parking spot, ensuring convenience for the owner.Residents can take advantage of community",1962.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7382.0,1964,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1964-sq-ft-villa-in-pratap-nagar/9827823,"Find your ideal family home in this furnished four-bedroom, four-bathroom villa located in Pratap Nagar, Jaipur, offering 1964 square feet of comfortable living space.This property, less than a year old, provides a beautiful garden view and comes with one dedicated parking space, ensuring convenience for your daily needs.Residents will appreciate access to community amenities such as kids' play areas, perfect",1964.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7512.0,1930,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1930-sq-ft-villa-in-pratap-nagar/9827801,"This furnished four-bedroom, four-bathroom villa in Pratap Nagar, Jaipur, is listed for sale at 1.45 crore and offers a comfortable living space of 1930 square feet with a delightful garden view.Its recent construction, less than a year old, ensures modern living standards and includes one dedicated parking space for your convenience.Residents will appreciate the community's thoughtful amenities, such as dedicated",1930.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7489.0,1936,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1936-sq-ft-villa-in-pratap-nagar/9827805,"This 4-bedroom, 4-bathroom furnished villa in Pratap Nagar, Jaipur, offers a generous 1936 square feet of living space with a calming garden view, presenting a comfortable and convenient living experience in a desirable location.Priced at 1.45 crore, this property is ideal for families seeking a blend of modern living and recreational opportunities, with access to kids' play areas and a",1936.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7435.0,1950,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1950-sq-ft-villa-in-pratap-nagar/9827812,"This furnished four-bedroom, four-bathroom villa in Pratap Nagar, Jaipur, is a wonderful find for those looking to establish a comfortable home in a developing area.Priced at 1.45 crore, the 1950 square feet residence offers ample space for family living and entertaining, with a pleasant garden view that adds to its appeal.Being less than a year old, it features modern construction",1950.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7466.0,1942,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1942-sq-ft-villa-in-pratap-nagar/9827809,"A furnished 4-bedroom, 4-bathroom villa in Pratap Nagar, Jaipur, presents a smart acquisition for any discerning buyer, offering 1942 square feet of well-designed living space with a peaceful garden view.This property, less than a year old, combines modern aesthetics with practical comforts, ensuring a smooth transition for new homeowners.With one dedicated parking space and ample visitor parking, convenience is a",1942.0
,villa,"4 BHK Villa for Sale in Pratap Nagar, Jaipur",pratap nagar, Pratap Nagar,14500000.0,7497.0,1934,4.0,4.0,Built-up Area,1 Covered + 1 Open,1.0,1.0,,0.0,0.0,0.0,0.0,furnished,Ready To Move,Marble Flooring,26.8036533,75.8084579,https://www.squareyards.com/resale-4-bhk-1934-sq-ft-villa-in-pratap-nagar/9827804,"This furnished four-bedroom, four-bathroom villa in Pratap Nagar, Jaipur presents an attractive living space with 1934 square feet, offering ample room for family life and entertaining.Priced at 1.45 crore, this property is less than a year old, ensuring modern construction and finishes.Residents can enjoy community amenities including dedicated kids' play areas for children, a jogging and cycle track to promote",1934.0
